rosbagTimestamp,data
1544899353727086901,0.800000011921
1544899353826558499,0.800000011921
1544899353926584153,0.800000011921
1544899354026473346,0.800000011921
1544899354126606618,0.800000011921
1544899354226830487,0.800000011921
1544899354326741054,0.800000011921
1544899354427046468,0.800000011921
1544899354526759108,0.800000011921
1544899354626951134,0.800000011921
1544899354726678355,0.800000011921
1544899354826750088,0.800000011921
1544899354926718967,0.800000011921
1544899355026787673,0.800000011921
1544899355126754229,0.800000011921
1544899355226762813,0.800000011921
1544899355326752050,0.800000011921
1544899355426566580,0.800000011921
1544899355527004763,0.800000011921
1544899355626925627,0.800000011921
1544899355726808691,0.800000011921
1544899355826597019,0.800000011921
1544899355926620424,0.800000011921
1544899356026724961,0.800000011921
1544899356126758330,0.800000011921
1544899356226571091,0.800000011921
1544899356326707200,0.800000011921
1544899356426781744,0.800000011921
1544899356526819541,0.800000011921
1544899356626564881,0.800000011921
1544899356726617347,0.800000011921
1544899356826600936,0.800000011921
1544899356926696360,0.800000011921
1544899357026690467,0.800000011921
1544899357126741355,0.800000011921
1544899357226630707,0.800000011921
1544899357326736502,0.800000011921
1544899357426671242,0.800000011921
1544899357526645979,0.800000011921
1544899357626655054,0.800000011921
1544899357726980533,-0.800000011921
1544899357826730336,-0.800000011921
1544899357926665368,-0.800000011921
1544899358026433341,-0.744637131691
1544899358126976423,-0.561495184898
1544899358226582214,-0.412084937096
1544899358326814697,-0.301231741905
1544899358426870812,-0.220067843795
1544899358526891440,-0.160758465528
1544899358626872631,-0.11743170023
1544899358727223838,-0.0857819244266
1544899358826921285,-0.062662281096
1544899358927360885,-0.045773755759
1544899359026873075,-0.0334369316697
1544899359126796797,-0.0244250893593
1544899359226737102,-0.0178421624005
1544899359326834916,-0.0130334505811
1544899359426873244,-0.00952078215778
1544899359526779955,0.800000011921
1544899359626893009,0.800000011921
1544899359726912621,0.800000011921
1544899359827119211,0.800000011921
1544899359926880404,0.800000011921
1544899360026747243,0.800000011921
1544899360126760834,0.800000011921
1544899360226709863,0.800000011921
1544899360326650185,0.800000011921
1544899360426804709,0.800000011921
1544899360526929529,0.800000011921
1544899360626609999,0.800000011921
1544899360726643028,0.800000011921
1544899360826936596,0.800000011921
1544899360926819731,0.800000011921
1544899361026863309,0.800000011921
1544899361127070218,0.800000011921
1544899361226576519,0.800000011921
1544899361326764217,0.800000011921
1544899361426801947,0.800000011921
1544899361526813924,0.800000011921
1544899361626788645,0.800000011921
1544899361726751864,0.800000011921
1544899361826592524,0.800000011921
1544899361926748596,0.800000011921
1544899362026947954,0.800000011921
1544899362126802102,0.800000011921
1544899362226624782,0.800000011921
1544899362326778694,0.800000011921
1544899362426864852,0.800000011921
1544899362526774164,0.800000011921
1544899362626685777,0.800000011921
1544899362726589902,0.800000011921
1544899362826647946,0.800000011921
1544899362926835187,0.800000011921
1544899363026922761,0.800000011921
1544899363126588552,0.800000011921
1544899363226936625,0.800000011921
1544899363326890635,0.800000011921
1544899363426477064,0.800000011921
1544899363526570080,0.800000011921
1544899363626690242,0.800000011921
1544899363726521102,0.800000011921
1544899363826512639,0.800000011921
1544899363926553021,0.800000011921
1544899364026623187,0.800000011921
1544899364126549465,0.800000011921
1544899364226473829,0.800000011921
1544899364326585443,0.800000011921
1544899364426557129,0.800000011921
1544899364526789028,0.800000011921
1544899364626787189,0.800000011921
1544899364726656649,0.800000011921
1544899364826580486,0.800000011921
1544899364926728104,0.800000011921
1544899365026513820,0.800000011921
1544899365126835544,0.800000011921
1544899365226633030,0.800000011921
1544899365326584607,0.800000011921
1544899365426685575,0.800000011921
1544899365526496679,0.800000011921
1544899365626702460,0.800000011921
1544899365726604774,0.800000011921
1544899365826691100,0.800000011921
1544899365926613724,0.800000011921
1544899366026601287,0.800000011921
1544899366126582106,0.800000011921
1544899366226505071,0.800000011921
1544899366326740877,0.800000011921
1544899366426662528,0.800000011921
1544899366526593819,0.800000011921
1544899366626539611,0.800000011921
1544899366726634881,0.800000011921
1544899366826677291,0.800000011921
1544899366926595123,0.800000011921
1544899367026488844,0.800000011921
1544899367126670812,0.800000011921
1544899367226676261,0.800000011921
1544899367326750837,0.800000011921
1544899367426548255,0.800000011921
1544899367526633019,0.800000011921
1544899367626733416,0.800000011921
1544899367726558737,0.800000011921
1544899367826791483,0.800000011921
1544899367926578685,0.800000011921
1544899368026602842,0.800000011921
1544899368126537145,0.800000011921
1544899368226639512,0.800000011921
1544899368326592919,0.800000011921
1544899368426629293,0.800000011921
1544899368526463116,0.800000011921
1544899368626555632,0.800000011921
1544899368726462335,0.800000011921
1544899368826712130,0.800000011921
1544899368926601373,0.800000011921
1544899369026592976,0.800000011921
1544899369126670769,0.800000011921
1544899369226588629,0.800000011921
1544899369326622915,0.800000011921
1544899369426677397,0.800000011921
1544899369526432387,0.800000011921
1544899369626642103,0.800000011921
1544899369726535350,0.800000011921
1544899369826488382,0.800000011921
1544899369926528716,0.800000011921
1544899370026651259,0.800000011921
1544899370126606046,0.800000011921
1544899370226675677,-0.800000011921
1544899370326633578,-0.800000011921
1544899370426479419,-0.800000011921
1544899370526708621,-0.800000011921
1544899370626820482,-0.622830152512
1544899370726571680,-0.445003807545
1544899370826675325,-0.274150401354
1544899370926696763,-0.194686055183
1544899371026587350,-0.157179191709
1544899371126610694,-0.100880742073
1544899371226677454,-0.0802359804511
1544899371326525842,-0.0576764345169
